artifact_edge_id	loop_ref	artifact_object_id	artifact_role	artifact_category	coverage_resolution	coverage_evidence_kind	coverage_evidence_locator	review_mode	parent_metadata_digest	discovery_manifest_digest
artifact-edge-112505808462833	loop-121595187721300	artifact-object-268451771170241	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:c6859eca:ba209abd:cdc74ff0:798272e6:4a7a136d:4eb8c82a:4d29b96d:1fc58922	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-112543662579111	loop-278301511602221	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:49a1214a:ee3a799e:a967309f:a51f82d0:6f59ff2c:58103f1a:35f9a391:b13f6c74	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-112631766059559	loop-006952591142373	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:66d2b9c6:960633f4:2153bca4:cbaa9dda:4416beb1:35ee2def:32dca83a:0182a650	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-112793937326392	loop-017576166647893	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:b5c55de9:c1bebe83:02746a77:82c6c460:a8b0a295:facd63a7:0f656131:938d72ee	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-112832305115147	loop-272286020615017	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:d177902a:b767b85d:76dfd525:e468c041:87d735bf:4dcd963d:28129628:195276df	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-113027095470649	loop-276459704940307	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:ca5861bf:84aa36d3:46b4bb6c:91bbccc4:dc810747:51586699:88a09852:17efbf96	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-113083652640542	loop-279666275066169	artifact-object-264158322595193	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:11f84586:b45e5b1d:9033f487:1e5fdfde:d04781c4:abd9e6de:0a430cfa:b7bfe163	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-113121232917633	loop-200140355360557	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:66b18426:75c651f6:dc9d9939:37f41958:2a28cebe:82e6b991:75e442cb:6053b6db	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-113128292058476	loop-103173840731343	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:8a78ad4a:0cc7140b:d78a6cb5:9aa5096d:12a453c7:bc83a425:555768ba:92163482	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-113277292476225	loop-279761337858164	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:874bee5f:a1e7497a:c6c3d858:94a172de:77b3f4ca:ed5d89dc:24389ecd:2e752bcd	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-113482326687844	loop-173978524205502	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:b0db8ca9:7b4291e4:d8fe4821:5ccc8162:d0656a13:fa7ada8e:70799750:daf8babd	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-113524560450418	loop-115715627785043	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:6e22b4e3:3e894303:d7bd3e27:a5db3da5:9684d9d2:d2fca178:405d16a9:5f724f83	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-113608441100719	loop-199784600275240	artifact-object-142388692703197	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:fd948e9a:a868d3b5:57ddeaf2:86face0f:598b4133:b39a6f9f:9041b13f:f5ded3f9	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-113861078848576	loop-227491096545893	artifact-object-143219080835481	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:0293f6a6:15fc43b1:c2d88329:8ea67b9f:352ecb3d:3b7fad35:e0e74bb4:10438135	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-114291053911267	loop-018726859045494	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:646d6636:d69e995e:4cf9ba22:8930e974:5bfd4275:c2e13c82:261cb4fd:1cfec615	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-114368988429025	loop-272880905278285	artifact-object-264158322595193	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:4c5a6cbf:2945e527:d717caae:72df8e16:3439f0ce:18245629:5907bbf7:d3ad2682	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-114376360534611	loop-193030263882334	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:23c7ae24:ac22b86f:af6875a5:382c824a:beb7af30:8ef9293f:058ca005:447e0790	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-114456347454884	loop-224942350713135	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:50d0f9f1:58f5a3b2:92dbc0ea:4a7a8690:1163caf1:1d012d17:59bd2fd4:6815f53f	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-114564966652316	loop-137712066048244	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:0e5de13b:063858a1:dcd3e29b:65c075ea:5839d7b2:e5003368:50aca481:ea7d088a	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-114574858748168	loop-054352018396799	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:786d31d6:27ee57cd:e5853abf:bd7aaf53:8012c746:8ac79244:34db70fa:d588dc64	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-114596256270471	loop-147819123099356	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:6bb1dd6a:9d7fb7d3:2e9501db:f6c3f591:9fbb2637:faf25f4c:8e19094c:25dddbf0	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-114732784287472	loop-174476257884876	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:e907696e:36f0965a:0ced33c9:68ab15c0:9975e64e:dc75c3da:c7994e14:550de212	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-114893080517132	loop-260140309999319	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:b55ed226:edf61a21:3e72f17f:8c56672e:ca618904:7bc5cd44:f827245a:2cb32b31	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-115133283852779	loop-160105547717190	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:0f4e41e5:42ca799a:4e815666:393c02fa:420ba6ec:7f3dae27:479225a0:bbdeff50	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-115290294481771	loop-038406560627694	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:41be6a83:bee0077b:91c3ddb3:d761f7e0:423401c3:0bdadb0a:4bd8c6ef:464116d6	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-115357070796093	loop-130744090593485	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:a407b27d:fda864e7:be3759e1:0684479e:f26716b8:83b3f1e5:fb648d35:a72aee14	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-115381498401242	loop-249662714484762	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:4a9b6038:c8febb2f:f18532fc:fe34ba0c:4473339e:447ca9b1:82ca6660:f864d1c1	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-115505826754533	loop-216187534565615	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:8688a6ef:5aa962c2:53cdf4de:20c7f7b5:b4d35af6:c62d26c2:cb00501c:6af00dce	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-115634371807489	loop-096165852550226	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:4f5a79ed:2a277042:15f66615:b6adcbb9:55d1e016:574f1035:ba6388fa:0e13fc2a	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-115882743008430	loop-034544439434085	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:53e08582:abfce3ae:08cd2ccb:b55682a5:902f7f31:68174bf3:78939994:39d72dca	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-115994873155380	loop-073990277061313	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:b4ea7d48:89bd465e:38906572:da5805d5:c3b54d43:acba26d2:24653657:4aedceeb	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-116091195050881	loop-107152136223223	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:25eefec7:84a0fd54:9c03c70d:91fe91c2:6cb8e1b0:37e244a1:df9d0319:032239dd	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-116145452299896	loop-133704202480015	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:9d926735:dca119bb:b43a01d2:faa231f7:0d6faac7:dbb45629:a0dcfb26:662c1455	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-116171312040200	loop-143580971326299	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:7b2c225b:ae76ae3e:bb8684e0:fd8c558f:59f9e59f:f2c54639:51d9512d:a3d26bc3	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-116192646116188	loop-167943857081830	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:052c34c6:636d1bb3:7415f106:a1c55aa4:5562ad25:65acf1dd:6f6e9879:12ec78c3	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-116307053153126	loop-101856044230503	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:75f7721a:ce3b2b3a:63cb36a9:cf38684e:647094ae:40d540a8:89c7fb4f:8b716166	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-116486329872498	loop-146562640393288	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:64475c6c:08599063:19831479:fb2307ec:67755a6b:73e32f91:77900bc6:362e1beb	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-116505402270103	loop-210656416864425	artifact-object-264158322595193	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:0e11d52e:e6241336:9aa7d838:7ea6040f:8849d89b:e4d472b2:b3aee39d:90ff568b	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-116716798614409	loop-142861106611271	artifact-object-000176610253411	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:b261bc27:1f20a643:41808491:c8a30194:a88fbf33:02de3343:0d3d8f60:8ecb96ff	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-116765117217835	loop-115005662606835	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:64d8cc44:b13accfb:0a3477ee:b4809be4:28441200:82aeab66:88f98d39:f6fdbdd3	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-116785831107795	loop-139191923269612	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:e217ca18:080dc7fc:ab1ba3e7:fe655d43:a7ea9acd:a61d6d0f:2d3b3f74:ab2656fb	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-117151650096740	loop-125911708655451	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:ff519f1d:37a3e87f:71ad1a7a:53f76089:d0de3d3d:8ecbc89a:d8a55b92:10a69292	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-117379567872761	loop-242637367878318	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:6ed21639:c4179a2a:b1bdfdc3:d30c8285:24ff3dfd:28c78109:59f69d90:9347b30e	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-117557537361713	loop-114383488038555	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:75466c12:b530da25:6c7d9e0e:b194a475:8cd49a9e:f28f6319:0cd09cac:cca8d331	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-117713385921292	loop-017422842138982	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:1852bf84:0a426255:a54235eb:e16e153a:5cb1f1e1:418a8dd0:0f7bc09a:56a4e53c	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-117869950065894	loop-206899654792180	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:3ea1a808:8a582370:78f979c2:f801a2fc:2946a5a6:11c233f6:156e11ed:18ce9b4a	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-117880287300768	loop-175807875466118	artifact-object-109129080831493	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:9553541b:b100d01d:8caa4e42:43ad2043:49d13c29:74b7c6a2:7e82b9eb:3a8b759e	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-117894319520923	loop-281021963276646	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:0137e1e4:0b3247f3:97451c80:f8125f3d:123fc627:b18309d4:8b48e8b4:661d2fd0	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-118073917853047	loop-110390105395048	artifact-object-264158322595193	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:ab959fc5:56b9c458:0e81c17a:3fad0886:9fbe0e62:4fcd9758:479206bc:82153df0	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-118097189127561	loop-131800591947039	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:05c378ac:07c0646a:d9c9d25d:803ce15e:97553ef5:00468173:1eee126a:20b8da76	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-118159380122775	loop-200811137066341	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:0c720982:725e189b:d92ea423:96ee7db4:1074cb0b:84a452ed:60085724:a856708b	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-118159999300185	loop-249662714484762	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:4a9b6038:c8febb2f:f18532fc:fe34ba0c:4473339e:447ca9b1:82ca6660:f864d1c1	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-118171374407696	loop-157089150771954	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:c0d823e8:1a7f7d42:5fde437f:9ca03196:5f1ef340:8d7d53a8:c7c8959a:e2270363	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-118213033152598	loop-227623468229589	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:8fcb4ebc:b2d988e0:9e86d604:f0ff7a71:21b4a5f5:b4b0edc3:c7530d05:49a42ef9	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-118300433393467	loop-215229783966244	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:87215037:81d5b205:c98cf4ed:602172bb:e5497d4d:9e13ccd3:f70efa3e:4aaeb55d	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-118313645977333	loop-117632340408258	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:43b48bf3:e382653c:6e8fdb3b:7d4c27db:691a5037:20b32b91:83bb9246:e42c9bfe	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-118373234273035	loop-155160421622219	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:e3d2454f:8b471ae4:026718d5:c567b528:313c8160:7063ffbd:4ff204d1:d18cd92e	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-118567543149506	loop-145753367515202	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:80ac4e1d:a3944b38:a0f459ef:046f60a2:ae8b5d45:65f77323:19565cd1:a5605130	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-118743627384434	loop-171824557107600	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:2359b643:27fbf048:11aa351a:c616cb08:ad8e815c:7128367e:22a4af0b:01efe0f5	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
